b_code,b_name,b_type,b_gudok,b_author,b_publish,b_page,b_price,b_cdate,b_rdate,b_bookcover,b_coversize,b_des
115267245,낯가림의 재능 내향인에 대하여,essay,Y,김상민 저,왼쪽주머니,365,13500,2022-12-07,2019-10-25,http://image.yes24.com/goods/115267245/L,0,책 설명
115184568,양승국 신부의 흥미진진 성경 읽기,essay,Y,양승국 저,생활성서사,365,12600,2022-12-07,2019-10-26,http://image.yes24.com/goods/115184568/L,0,책 설명
115055307,유럽 축구 직접 만나러 갑니다 축구 대장 곽지혁의 사인 도전기,essay,Y,곽지혁 저,영진미디어,365,14400,2022-12-07,2019-10-27,http://image.yes24.com/goods/115055307/L,0,책 설명
115027553,돈까스를 쫓는 모험,essay,Y,이건우 저,푸른숲,365,15480,2022-12-07,2019-10-28,http://image.yes24.com/goods/115027553/L,0,책 설명
114946503,제로노트 만화로 그린 치매일기 그리고 인생 Q&A,essay,Y,김범석 저,아침달,365,15200,2022-12-07,2019-10-29,http://image.yes24.com/goods/114946503/L,0,책 설명
114901044,나만의 도슨트  루브르 박물관 전문가의 맞춤 해설로 떠나는 나만의 미술 여행,essay,Y,서정욱 저,큐리어스(Qrious),365,15750,2022-12-07,2019-10-30,http://image.yes24.com/goods/114901044/L,0,책 설명
114857363,자전거를 타면 앞으로 간다 정지된 일상을 깨우고  앞으로 나아가는 법,essay,Y,강민영 저,휴머니스트,365,14400,2022-12-07,2019-10-31,http://image.yes24.com/goods/114857363/L,0,책 설명
114854405,아들  사춘기는 엄마가 먼저 할게,essay,Y,이서진 저,페스트북,365,14000,2022-12-07,2019-11-01,http://image.yes24.com/goods/114854405/L,0,책 설명
114633674,더 나은 내가 되기로 한 순간 하루 한 뼘 성장 에세이,essay,Y,박미현 저,든든한서재,365,13950,2022-12-07,2019-11-02,http://image.yes24.com/goods/114633674/L,0,책 설명
114331475,현재 삶으로 돌아오다 깨어남의 여정  마음공부의 길,essay,Y,임순희 저,침묵의향기,365,11700,2022-12-07,2019-11-03,http://image.yes24.com/goods/114331475/L,0,책 설명
114247923,오늘도 한 걸음 3년 후 나를 위해 [ 초판 한정 김토끼 스티커 증정 ],essay,Y,지수 저,유영,365,18000,2022-12-07,2019-11-04,http://image.yes24.com/goods/114247923/L,0,책 설명
113761496,음식은 맛있고 인생은 깊어갑니다 다정한 문장으로 담아낸 흡족한 인생 한 그릇,essay,Y,최갑수 저,얼론북,365,14850,2022-12-07,2019-11-05,http://image.yes24.com/goods/113761496/L,0,책 설명
113476299,네가 맛있는 하루를 보내면 좋겠어 츠지 히토나리가 아이에게 들려주는 인생 레시피 [ 초판 한정 작가 사인 인쇄본 ],essay,Y,츠지 히토나리 저/권남희 역,니들북,365,14220,2022-12-07,2019-11-06,http://image.yes24.com/goods/113476299/L,0,책 설명
113475588,아이들은 놀라워라 [ 양장 ],essay,Y,박노해 저,느린걸음,365,18000,2022-12-07,2019-11-07,http://image.yes24.com/goods/113475588/L,0,책 설명
113467237,내 걱정 어디서 왔을까,essay,Y,성진 스님 저,마음의숲,365,13500,2022-12-07,2019-11-08,http://image.yes24.com/goods/113467237/L,0,책 설명
113450882,나다운 게 뭔데 잡학다식 에디터의 편식 없는 취향 털이,essay,Y,김정현 저,알에이치코리아(RHK),365,15120,2022-12-07,2019-11-09,http://image.yes24.com/goods/113450882/L,0,책 설명
113450319,무작정 퇴사  그리고 캐나다,essay,Y,황서영 저,서고,365,14400,2022-12-07,2019-11-10,http://image.yes24.com/goods/113450319/L,0,책 설명
112941871,변론을 시작하겠습니다 국선변호사  세상과 사람을 보다,essay,Y,정혜진 저,미래의창,365,12600,2022-12-07,2019-11-11,http://image.yes24.com/goods/112941871/L,0,책 설명
112604098,짐승일기 [ 양장 ],essay,Y,김지승 저,난다,365,14400,2022-12-07,2019-11-12,http://image.yes24.com/goods/112604098/L,0,책 설명
112387251,자린고비,essay,Y,노인경 저,문학동네,365,13500,2022-12-07,2019-11-13,http://image.yes24.com/goods/112387251/L,0,책 설명
112372831,괜찮다는 오해,essay,Y,인썸 저,강한별,365,16200,2022-12-07,2019-11-14,http://image.yes24.com/goods/112372831/L,0,책 설명
112362640,좋아서 그래,essay,Y,정지인 저,브.레드,365,12600,2022-12-07,2019-11-15,http://image.yes24.com/goods/112362640/L,0,책 설명
112323879,코끼리 만지는 인생,essay,Y,이근후 저,인디북스,365,13500,2022-12-07,2019-11-16,http://image.yes24.com/goods/112323879/L,0,책 설명
112251078,토끼는 언제나 마음속에 있어 두 시인이 나눈 시와 삶에 대하여 [ 문보영  장수양 시인 사인 인쇄본 (한정수량) ],essay,Y,문보영장수양 저,마음산책,365,11700,2022-12-07,2019-11-17,http://image.yes24.com/goods/112251078/L,0,책 설명
112217413,너를 만나서 행복했어 나의 작은 친구  코코와의 소중한 날들 [ 별책부록 : 미니 수첩 ],essay,Y,구경선 저,조앤조,365,13500,2022-12-07,2019-11-18,http://image.yes24.com/goods/112217413/L,0,책 설명
111748548,인간 중심의 행성에서 살기 위하여 인류세 리뷰,essay,Y,존 그린 저/이진경 역,뒤란,365,15300,2022-12-07,2019-11-19,http://image.yes24.com/goods/111748548/L,0,책 설명
111737732,불안이 나를 더 좋은 곳으로 데려다주리라,essay,Y,임이랑 저,수오서재,365,12600,2022-12-07,2019-11-20,http://image.yes24.com/goods/111737732/L,0,책 설명
111680211,난 내가 꼭 행복하지 않아도 돼,essay,Y,정담이김유은 저,좋은북스,365,14400,2022-12-07,2019-11-21,http://image.yes24.com/goods/111680211/L,0,책 설명
111417554,그 편지에 마음을 볶았다 귀농하고픈 아들과 말리는 농부 엄마의 사계절 서간 에세이,essay,Y,조금숙선무영 저,한겨레출판,365,14220,2022-12-07,2019-11-22,http://image.yes24.com/goods/111417554/L,0,책 설명
111162826,상상의 세계를 현실로 만드는 게임 기획자의 일,essay,Y,최영근 저,문학과지성사,365,12350,2022-12-07,2019-11-23,http://image.yes24.com/goods/111162826/L,0,책 설명
110847622,딴생각 유럽 17년 차 디자이너의 일상수집,essay,Y,박찬휘 저,싱긋,365,15120,2022-12-07,2019-11-24,http://image.yes24.com/goods/110847622/L,0,책 설명
110238796,행복한 아침을 여는 책 당신의 하루를 기분 좋게 하는 사랑  풍요  지혜의 글,essay,Y,김옥림 저,미래북(MiraeBook),365,14400,2022-12-07,2019-11-25,http://image.yes24.com/goods/110238796/L,0,책 설명
110219573,나는  경찰서로 출근합니다 아무도 알아주지 않던 9급 경찰관 이야기,essay,Y,어보경 저,지식인하우스,365,12600,2022-12-07,2019-11-26,http://image.yes24.com/goods/110219573/L,0,책 설명
110210887,빅토리 노트,essay,Y,이옥선김하나 저,콜라주,365,17100,2022-12-07,2019-11-27,http://image.yes24.com/goods/110210887/L,0,책 설명
110024233,멈추지 않는 도전,essay,Y,박지성 저,알에이치코리아(RHK),365,13500,2022-12-07,2019-11-28,http://image.yes24.com/goods/110024233/L,0,책 설명
109857368,차녀 힙합 집밖의 세계를 일구는 둘째의 탄생,essay,Y,이진송 저,문학동네,365,14400,2022-12-07,2019-11-29,http://image.yes24.com/goods/109857368/L,0,책 설명
109766927,엄마의 주례사 사랑에 서툴고  결혼이 낯선 딸에게 [ 개정증보판 ],essay,Y,김재용 저,가디언,365,13500,2022-12-07,2019-11-30,http://image.yes24.com/goods/109766927/L,0,책 설명
109747307,선생님  이제 그만 저 좀 포기해 주세요 살려고 받는 치료가 맞나요,essay,Y,김은혜 저,글ego prime,365,12420,2022-12-07,2019-12-01,http://image.yes24.com/goods/109747307/L,0,책 설명
109724185,한때 내게 삶이었던 [ 친필 사인본 ],essay,Y,안리타 저,홀로씨의테이블,365,11700,2022-12-07,2019-12-02,http://image.yes24.com/goods/109724185/L,0,책 설명
109580353,진정한 장소 [ 개정판 ],essay,Y,아니 에르노미셸 포르트 저/신유진 역,1984Books(일구팔사북스),365,11700,2022-12-07,2019-12-03,http://image.yes24.com/goods/109580353/L,0,책 설명
109381736,하늘은 나를 향해 열려 있어 공군사관학교 4년의 기록,essay,Y,김범수 저,북스토리,365,14400,2022-12-07,2019-12-04,http://image.yes24.com/goods/109381736/L,0,책 설명
109182492,어른이 먼저 읽는 어린이 클래식 [ 부록 : QR북 포함 ],essay,Y,나성인 저,풍월당,365,26100,2022-12-07,2019-12-05,http://image.yes24.com/goods/109182492/L,0,책 설명
109040453,읽는 슬픔  말하는 사랑 우리가 시를 읽으며 나누는 마흔아홉 번의 대화,essay,Y,황인찬 저,안온북스,365,14400,2022-12-07,2019-12-06,http://image.yes24.com/goods/109040453/L,0,책 설명
109005330,오르막길 문재인  히말라야를 걷다 [ 양장 ],essay,Y,탁재형 저,넥서스BOOKS,365,25200,2022-12-07,2019-12-07,http://image.yes24.com/goods/109005330/L,0,책 설명
109004292,우리는 비슷한 얼굴을 하고서 한 시절 곁에 있어준 나의 사람들에게,essay,Y,김달님 저,수오서재,365,12600,2022-12-07,2019-12-08,http://image.yes24.com/goods/109004292/L,0,책 설명
108791116,아무튼  노래 노래와 함께 오래된 사람이 된다,essay,Y,이슬아 저,위고,365,10800,2022-12-07,2019-12-09,http://image.yes24.com/goods/108791116/L,0,책 설명
108454817,아무튼  피아노,essay,Y,김겨울 저,제철소,365,10800,2022-12-07,2019-12-10,http://image.yes24.com/goods/108454817/L,0,책 설명
107994063,법정스님 무소유  산에서 만나다 [ 개정판 ],essay,Y,정찬주 저,열림원,365,13500,2022-12-07,2019-12-11,http://image.yes24.com/goods/107994063/L,0,책 설명
107668019,찾았다  내 편 좋은 사람들 틈에서 언제나 행복하게,essay,Y,지수 글그림,유영,365,12600,2022-12-07,2019-12-12,http://image.yes24.com/goods/107668019/L,0,책 설명
106711783,살짝 욕심이 생겼어,essay,Y,요시타케 신스케 저/고향옥 역,김영사,365,12600,2022-12-07,2019-12-13,http://image.yes24.com/goods/106711783/L,0,책 설명
106495216,누구에게나 신이 필요한 순간이 있다 나만의 신을 찾아 떠나는 세상에서 가장 유쾌한 여행,essay,Y,에릭 와이너 저/김승욱 역,어크로스,365,16200,2022-12-07,2019-12-14,http://image.yes24.com/goods/106495216/L,0,책 설명
105879953,엉망인 채 완전한 축제,essay,Y,술라이커 저우아드 저/신소희 역,윌북(willbook),365,16020,2022-12-07,2019-12-15,http://image.yes24.com/goods/105879953/L,0,책 설명
105851892,우리  행복합시다 102세  긴 삶의 여정 뒤에 기록한 단상들,essay,Y,김형석 저,김영사,365,12420,2022-12-07,2019-12-16,http://image.yes24.com/goods/105851892/L,0,책 설명
105787539,내 작은 방 [ 양장 ],essay,Y,박노해 저,느린걸음,365,18000,2022-12-07,2019-12-17,http://image.yes24.com/goods/105787539/L,0,책 설명
105772670,지금 이대로 좋다 (큰글자책) 자유롭고 행복하고 싶은 이들에게 전하는 법륜스님의 희망편지,essay,Y,법륜 저/박정은 그림,정토출판,365,10800,2022-12-07,2019-12-18,http://image.yes24.com/goods/105772670/L,0,책 설명
105672533,어서 오세요  고양이 식당에,essay,Y,이용한 글,문학동네,365,16020,2022-12-07,2019-12-19,http://image.yes24.com/goods/105672533/L,0,책 설명
105645204,개발자로 살아남기 [ 2022 세종도서 학술부문 선정도서 ],essay,Y,박종천 저,골든래빗,365,16200,2022-12-07,2019-12-20,http://image.yes24.com/goods/105645204/L,0,책 설명
105505574,컬러의 일 매일 색을 다루는 사람들에게 [ 양장 ],essay,Y,로라 페리먼 저/서미나 역,윌북(willbook),365,22320,2022-12-07,2019-12-21,http://image.yes24.com/goods/105505574/L,0,책 설명
105418376,아무런 대가 없이 건네는 다정 어쩌면 내게 꼭 필요했던 위로,essay,Y,하태완 저,빅피시,365,14850,2022-12-07,2019-12-22,http://image.yes24.com/goods/105418376/L,0,책 설명
105369883,보통의 것이 좋아 나만의 보폭으로 걷기  작고 소중한 행복을 놓치지 말기,essay,Y,반지수 글그림,위즈덤하우스,365,13320,2022-12-07,2019-12-23,http://image.yes24.com/goods/105369883/L,0,책 설명
105295147,어느 책 수선가의 기록 망가진 책에 담긴 기억을 되살리는 [ 양장 ],essay,Y,재영 책수선 저,위즈덤하우스,365,14400,2022-12-07,2019-12-24,http://image.yes24.com/goods/105295147/L,0,책 설명
105278622,헌책방 기담 수집가,essay,Y,윤성근 저,프시케의숲,365,13500,2022-12-07,2019-12-25,http://image.yes24.com/goods/105278622/L,0,책 설명
105156585,편애하는 문장들 지극히 사소한 밑줄로부터,essay,Y,이유미 저,큐리어스(Qrious),365,12150,2022-12-07,2019-12-26,http://image.yes24.com/goods/105156585/L,0,책 설명
105002216,나는 왜 엄마가 힘들까 (리커버 에디션) 나르시시스트 엄마에게 고통받는 딸을 위한 정서적 독립 프로젝트,essay,Y,썸머 저,책과이음,365,13500,2022-12-07,2019-12-27,http://image.yes24.com/goods/105002216/L,0,책 설명
104830152,당신은 괜찮은 부모입니다 아흔을 앞둔 노학자가 미처 하지 못했던 이야기들,essay,Y,이근후 저,다산북스,365,13500,2022-12-07,2019-12-28,http://image.yes24.com/goods/104830152/L,0,책 설명
104721637,선생님하고 나는 친하니까 15년 차 특수교사와 아이들의 환장하게 행복한 하루들,essay,Y,권용덕 저,소소한소통,365,13500,2022-12-07,2019-12-29,http://image.yes24.com/goods/104721637/L,0,책 설명
104130442,밥은 먹고 다니냐는 말 농촌사회학자 정은정의 밥과 노동  우리 시대에 관한 에세이,essay,Y,정은정 저,한티재,365,13500,2022-12-07,2019-12-30,http://image.yes24.com/goods/104130442/L,0,책 설명
104130126,일기 日記,essay,Y,황정은 저,창비,365,12600,2022-12-07,2019-12-31,http://image.yes24.com/goods/104130126/L,0,책 설명
103751242,페르마타  이탈리아 퇴고할 수 없는 시간,essay,Y,이금이 저,사계절,365,11700,2022-12-07,2020-01-01,http://image.yes24.com/goods/103751242/L,0,책 설명
103668955,너를 만나  나를 더 사랑하게 되었어,essay,Y,김토끼 글/이민주 그림,넥서스BOOKS,365,12150,2022-12-07,2020-01-02,http://image.yes24.com/goods/103668955/L,0,책 설명
103553488,생각하고 싶어서 떠난 핀란드 여행 그나저나  핀란드는 시나몬 롤이다!,essay,Y,마스다 미리 저/홍은주 역,이봄,365,11700,2022-12-07,2020-01-03,http://image.yes24.com/goods/103553488/L,0,책 설명
103552915,나란 무엇인가 진정한 나를 깨우는 히라노 게이치로의 철학 에세이,essay,Y,히라노 게이치로 저/이영미 역,21세기북스,365,15300,2022-12-07,2020-01-04,http://image.yes24.com/goods/103552915/L,0,책 설명
103505914,텐동의 사연과 나폴리탄의 비밀 일본인 친구 네모의 본격 식탁 에세이,essay,Y,네모 저,휴머니스트,365,15750,2022-12-07,2020-01-05,http://image.yes24.com/goods/103505914/L,0,책 설명
103302924,아무것도 모른 채 어른이 되었다,essay,Y,을냥이 글그림,스튜디오오드리,365,12600,2022-12-07,2020-01-06,http://image.yes24.com/goods/103302924/L,0,책 설명
103286771,크리스토퍼 놀란 첫 작품부터 현재까지  놀란 감독의 영화와 비밀,essay,Y,톰 숀Christopher Nolan 저/윤철희 역/전종혁 감수,제우미디어,365,31350,2022-12-07,2020-01-07,http://image.yes24.com/goods/103286771/L,0,책 설명
103151891,당신의 수식어 더 큰 세상을 향한 전후석의 디아스포라 이야기,essay,Y,전후석 저,창비교육,365,14400,2022-12-07,2020-01-08,http://image.yes24.com/goods/103151891/L,0,책 설명
102638861,THE FUNERAL CODE : 내가 유디티가 된 이유,essay,Y,홍지재 저,Professional Amateurism,365,12420,2022-12-07,2020-01-09,http://image.yes24.com/goods/102638861/L,0,책 설명
102502668,엉망으로 살자 더 열심히 놀기 위해 세상과 타협하는 법,essay,Y,노선경 저,떠오름,365,12420,2022-12-07,2020-01-10,http://image.yes24.com/goods/102502668/L,0,책 설명
102468997,너무 늦기 전에 들어야 할 카르마 강의 삶과 죽음을 넘어 진정한 나를 완성하는 공부 [ 양장 ],essay,Y,최준식 저,김영사,365,13500,2022-12-07,2020-01-11,http://image.yes24.com/goods/102468997/L,0,책 설명
101986341,그만두길 잘한 것들의 목록 시인 서윤후 산문집,essay,Y,서윤후 저,바다출판사,365,11520,2022-12-07,2020-01-12,http://image.yes24.com/goods/101986341/L,0,책 설명
101889201,더 성숙한 내가 되는 법,essay,Y,김유신 저,떠오름,365,12960,2022-12-07,2020-01-13,http://image.yes24.com/goods/101889201/L,0,책 설명
101481760,오늘의 불행은 내일의 농담거리,essay,Y,김병선 저,웨일북,365,12600,2022-12-07,2020-01-14,http://image.yes24.com/goods/101481760/L,0,책 설명
101301112,당신은 지나치게 애쓰고 있어요 돌봄 중독에 빠진 사람들을 위한 사이다 힐링,essay,Y,썸머 저,북드림,365,13500,2022-12-07,2020-01-15,http://image.yes24.com/goods/101301112/L,0,책 설명
98881947,다정한 신뢰,essay,Y,김지훈 저,진심의꽃한송이,365,22500,2022-12-07,2020-01-16,http://image.yes24.com/goods/98881947/L,0,책 설명
97665183,사실은 사랑받고 싶었어 진심을 전하는  그 어려운 일을 가능하게 하는 연결의 대화,essay,Y,박재연 저/박성혜 그림,한빛라이프,365,13320,2022-12-07,2020-01-17,http://image.yes24.com/goods/97665183/L,0,책 설명
97125319,좋은 건 같이 봐요 [ 동백꽃 에디션 ],essay,Y,엄지사진관 저,북로망스,365,13500,2022-12-07,2020-01-18,http://image.yes24.com/goods/97125319/L,0,책 설명
96804703,내 마음을 담은 집 서현 작은 집의 건축학개론,essay,Y,서현 저,효형출판,365,13950,2022-12-07,2020-01-19,http://image.yes24.com/goods/96804703/L,0,책 설명
96183393,내가 되어가는 순간 헤르만 헤세 잠언집,essay,Y,헤르만 헤세 저/이민수 편역,생각속의집,365,12150,2022-12-07,2020-01-20,http://image.yes24.com/goods/96183393/L,0,책 설명
96181951,나는 괜찮은 사람입니다,essay,Y,법륜 저/드로잉메리 그림,정토출판,365,13500,2022-12-07,2020-01-21,http://image.yes24.com/goods/96181951/L,0,책 설명
95787134,이건희 담대한 명언 [ 양장 ],essay,Y,김옥림 저,미래의서재,365,14220,2022-12-07,2020-01-22,http://image.yes24.com/goods/95787134/L,0,책 설명
95758096,성당 평전 이탈리아 성당 기행,essay,Y,최의영우광호 저,시공사,365,16200,2022-12-07,2020-01-23,http://image.yes24.com/goods/95758096/L,0,책 설명
95719640,인생의 숙제 남들처럼 살면 내 인생도 행복해지는 걸까요?,essay,Y,백원달 저,피카(FIKA),365,15750,2022-12-07,2020-01-24,http://image.yes24.com/goods/95719640/L,0,책 설명
95372046,HEAT,essay,Y,스윙스 저,필름,365,13500,2022-12-07,2020-01-25,http://image.yes24.com/goods/95372046/L,0,책 설명
95353695,다정한 매일매일 빵과 책을 굽는 마음 [ 양장 ],essay,Y,백수린 저,작가정신,365,13320,2022-12-07,2020-01-26,http://image.yes24.com/goods/95353695/L,0,책 설명
95343121,죽고 싶다는 말은 간절히 살고 싶다는 뜻이었다,essay,Y,김민제 저,스튜디오오드리,365,12150,2022-12-07,2020-01-27,http://image.yes24.com/goods/95343121/L,0,책 설명
94882947,인생독본 1 [ 양장 ],essay,N,레프 톨스토이 저/박형규 역,문학동네,365,18900,2022-12-07,2020-01-28,http://image.yes24.com/goods/94882947/L,0,책 설명
93991874,말장난 유병재 삼행시집,essay,N,유병재 저,arte(아르테),365,15300,2022-12-07,2020-01-29,http://image.yes24.com/goods/93991874/L,0,책 설명
93763761,실례지만  이 책이 시급합니다 [ 양장 ],essay,Y,이수은 저,민음사,365,14400,2022-12-07,2020-01-30,http://image.yes24.com/goods/93763761/L,0,책 설명
93381867,간호사라서 다행이야 [ 개정판 ],essay,Y,김리연 저,원더박스,365,12600,2022-12-07,2020-01-31,http://image.yes24.com/goods/93381867/L,0,책 설명
91429913,모태솔로의 연애,essay,Y,구보상 저,싱글북스,365,9270,2022-12-07,2020-02-01,http://image.yes24.com/goods/91429913/L,0,책 설명
91281294,안녕  나의 빨강머리 앤 <빨강머리 앤이 하는 말> 두번째 이야기,essay,Y,백영옥 저,arte(아르테),365,14400,2022-12-07,2020-02-02,http://image.yes24.com/goods/91281294/L,0,책 설명
91206697,혼밥 판사,essay,Y,정재민 저,창비,365,13500,2022-12-07,2020-02-03,http://image.yes24.com/goods/91206697/L,0,책 설명
90695064,말하기를 말하기 제대로 목소리를 내기 위하여,essay,Y,김하나 저,콜라주,365,11700,2022-12-07,2020-02-04,http://image.yes24.com/goods/90695064/L,0,책 설명
90516898,제가 한번 해보았습니다  남기자의 체헐리즘,essay,Y,남형도 저,김영사,365,13500,2022-12-07,2020-02-05,http://image.yes24.com/goods/90516898/L,0,책 설명
90299962,세상에 무해한 사람이 되고 싶어 즐겁게 시작하는 제로웨이스트 라이프,essay,Y,허유정 저,뜻밖,365,12420,2022-12-07,2020-02-06,http://image.yes24.com/goods/90299962/L,0,책 설명
90071865,나는 나 내 인생의 셀프 심리학,essay,Y,캐럴 피어슨 저/류시화 역,연금술사,365,16200,2022-12-07,2020-02-07,http://image.yes24.com/goods/90071865/L,0,책 설명
89917834,장래희망은  귀여운 할머니,essay,Y,하정 저,좋은여름,365,16200,2022-12-07,2020-02-08,http://image.yes24.com/goods/89917834/L,0,책 설명
89827405,밤은 이야기하기 좋은 시간이니까요,essay,Y,이도우 저,위즈덤하우스,365,13500,2022-12-07,2020-02-09,http://image.yes24.com/goods/89827405/L,0,책 설명
89745952,이미 어쩔 수 없는 힘듦이 내게 찾아왔다면,essay,Y,글배우 저,강한별,365,12150,2022-12-07,2020-02-10,http://image.yes24.com/goods/89745952/L,0,책 설명
89580784,나의 최소 취향 이야기 내 삶의 균형을 찾아가는 취향수집 에세이,essay,Y,신미경 저,상상출판,365,12600,2022-12-07,2020-02-11,http://image.yes24.com/goods/89580784/L,0,책 설명
89380534,제법 안온한 날들 당신에게 건네는 60편의 사랑 이야기,essay,Y,남궁인 저,문학동네,365,13500,2022-12-07,2020-02-12,http://image.yes24.com/goods/89380534/L,0,책 설명
86137835,단순하게 단단하게 단아하게 [ 양장 ],essay,Y,박노해 저,느린걸음,365,18000,2022-12-07,2020-02-13,http://image.yes24.com/goods/86137835/L,0,책 설명
85927445,어쩌다 간호사 가벼운 마음도  대단한 사명감도 아니지만,essay,Y,간호사 요 글그림,알에이치코리아(RHK),365,12420,2022-12-07,2020-02-14,http://image.yes24.com/goods/85927445/L,0,책 설명
85019449,나를 채우는 그림 인문학 삶이 막막할 때 그림을 보다,essay,Y,유혜선 저,피톤치드,365,14850,2022-12-07,2020-02-15,http://image.yes24.com/goods/85019449/L,0,책 설명
83544578,인생은 짧고 고양이는 귀엽지 어린 고양이들의 귀염뽀짝 성장 스토리 [ 양장 ],essay,Y,이용한 저,위즈덤하우스,365,13320,2022-12-07,2020-02-16,http://image.yes24.com/goods/83544578/L,0,책 설명
81514897,조율의 시간,essay,Y,이종열 저,민음사,365,13320,2022-12-07,2020-02-17,http://image.yes24.com/goods/81514897/L,0,책 설명
79181624,다 이아리 누구나 겪지만 아무도 말할 수 없던 데이트 폭력의 기록,essay,Y,이아리 저,시드앤피드,365,13500,2022-12-07,2020-02-18,http://image.yes24.com/goods/79181624/L,0,책 설명
77270605,우리가 우리이기 이전에,essay,Y,안리타 저,홀로씨의테이블,365,10800,2022-12-07,2020-02-19,http://image.yes24.com/goods/77270605/L,0,책 설명
77131662,아이 캔 주짓수 민낯으로 구르고 땀 흘리며 쓴 리얼 주짓수 입문기,essay,Y,강선주 저,팬덤북스,365,11700,2022-12-07,2020-02-20,http://image.yes24.com/goods/77131662/L,0,책 설명
76176013,제 인생에 답이 없어요 크리에이터 선바의 거침없는 현생 만담,essay,Y,선바 저,위즈덤하우스,365,10800,2022-12-07,2020-02-21,http://image.yes24.com/goods/76176013/L,0,책 설명
75197662,생의 수레바퀴 죽음을 통해 삶을 배우고자 하는 이에게 (한글판 출간 10주년 기념 리커버 에디션),essay,Y,엘리자베스 퀴블러 로스 저/강대은 역,황금부엉이,365,12420,2022-12-07,2020-02-22,http://image.yes24.com/goods/75197662/L,0,책 설명
74587882,커피집 [ 양장 ],essay,Y,다이보 가쓰지모리미츠 무네오 공저/윤선해 역,황소자리,365,14400,2022-12-07,2020-02-23,http://image.yes24.com/goods/74587882/L,0,책 설명
73736837,선녀는 참지 않았다 고정관념 차별 혐오 없이 다시 쓴 페미니즘 전래동화 [ 양장 ],essay,Y,구오 저,위즈덤하우스,365,12600,2022-12-07,2020-02-24,http://image.yes24.com/goods/73736837/L,0,책 설명
69723957,게으른 게 아니라 충전 중입니다 어제도 오늘도 무기력한 당신을 위한 내 마음 충전법,essay,Y,댄싱스네일 저,허밍버드,365,13050,2022-12-07,2020-02-25,http://image.yes24.com/goods/69723957/L,0,책 설명
69408667,당신의 별자리는 무엇인가요 건축가 유현준의 첫 번째 도시 에세이,essay,Y,유현준 저,와이즈베리,365,14220,2022-12-07,2020-02-26,http://image.yes24.com/goods/69408667/L,0,책 설명
69308422,우리가 글을 몰랐지 인생을 몰랐나 여든 앞에 글과 그림을 배운 순천 할머니들의 그림일기 [ 양장 ],essay,Y,권정자김덕례김명남김영분김유례김정자라양임배연자손경애송영순 저 외 10명 정보 더 보기/감추기 권정자 김덕례 김명남 김영분 김유례 김정자 라양임 배연자 손경애 송영순 안안심 양순례 이정순 임순남 임영애 장선자 정오덕 하순자 한점자 황지심,남해의봄날,365,16200,2022-12-07,2020-02-27,http://image.yes24.com/goods/69308422/L,0,책 설명
68868306,남겨둘 시간이 없답니다 중요한 것들에 대한 사색 [ 양장 ],essay,Y,어슐러 K. 르 귄 저/진서희 역,황금가지,365,11700,2022-12-07,2020-02-28,http://image.yes24.com/goods/68868306/L,0,책 설명
67489683,뿌리가 튼튼한 사람이 되고 싶어 나를 지키는 일상의 좋은 루틴 모음집,essay,Y,신미경 저,뜻밖,365,11700,2022-12-07,2020-02-29,http://image.yes24.com/goods/67489683/L,0,책 설명
66997133,고요할수록 밝아지는 것들 혜민 스님과 함께 지혜와 평온으로 가는 길,essay,Y,혜민 저,수오서재,365,13500,2022-12-07,2020-03-01,http://image.yes24.com/goods/66997133/L,0,책 설명
66992143,마흔에 관하여 비로소 가능한 그 모든 시작들,essay,Y,정여울 저,한겨레출판,365,12420,2022-12-07,2020-03-02,http://image.yes24.com/goods/66992143/L,0,책 설명
66873997,사흘만 볼 수 있다면 헬렌 켈러 자서전,essay,Y,헬렌 켈러 저/박에스더 역,사우,365,12150,2022-12-07,2020-03-03,http://image.yes24.com/goods/66873997/L,0,책 설명
66372594,미안하지만  오늘은 내 인생이 먼저예요,essay,Y,이진이 저,위즈덤하우스,365,12420,2022-12-07,2020-03-04,http://image.yes24.com/goods/66372594/L,0,책 설명
62194610,앨리스  너만의 길을 그려봐 아직 세상에 참 서툰 우리에게,essay,Y,앨리스 저,알에이치코리아(RHK),365,12420,2022-12-07,2020-03-05,http://image.yes24.com/goods/62194610/L,0,책 설명
61847877,나는 왜 요가를 하는가? 요가 수련의 참의미를 찾아가는 여행 [ 양장 ],essay,Y,배런 뱁티스트 저/이강혜 역,터치아트,365,13500,2022-12-07,2020-03-06,http://image.yes24.com/goods/61847877/L,0,책 설명
59703579,나영석 피디의 어차피 레이스는 길다 어딘가로 달리고 있는 이들에게 [ 개정판 ],essay,Y,나영석 저,문학동네,365,14850,2022-12-07,2020-03-07,http://image.yes24.com/goods/59703579/L,0,책 설명
59413761,지지 않는다는 말 [ 개정판 ],essay,Y,김연수 저,마음의숲,365,10800,2022-12-07,2020-03-08,http://image.yes24.com/goods/59413761/L,0,책 설명
56029843,365일 고양이 일력 1일 1고양이를 선물합니다 [ 스프링북 ],essay,Y,이용한 저,예담,365,16020,2022-12-07,2020-03-09,http://image.yes24.com/goods/56029843/L,0,책 설명
56020117,너의 숲이 되어줄게 애뽈의 365일 숲소녀 달력,essay,Y,애뽈 저,시드앤피드,365,13050,2022-12-07,2020-03-10,http://image.yes24.com/goods/56020117/L,0,책 설명
